PG.ProteinGroups	PG.ProteinDescriptions	[1] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_1.raw.PG.Quantity	[2] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_2.raw.PG.Quantity	[3] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_3.raw.PG.Quantity	[4] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_4.raw.PG.Quantity	[5] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_5.raw.PG.Quantity	[6] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_6.raw.PG.Quantity	[7] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_7.raw.PG.Quantity	[8] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_8.raw.PG.Quantity	[9] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_9.raw.PG.Quantity	[10] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_28.raw.PG.Quantity	[11] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_29.raw.PG.Quantity	[12] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_30.raw.PG.Quantity	[13] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_31.raw.PG.Quantity	[14] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_32.raw.PG.Quantity	[15] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_33.raw.PG.Quantity	[16] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_34.raw.PG.Quantity	[17] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_35.raw.PG.Quantity	[18] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_36.raw.PG.Quantity
A0A060ZW72	Lysine N-acyltransferase MbtK	218736.703125	154903.671875	252698.8125	547572.4375	522758.71875	409085.5625	136142.0625	105721.15625	118084.328125	13224.71875	62102.4453125	25888.712890625	38765.15625	506876.9375	Filtered	82072.765625	119564.2265625	207885.71875
A0A060ZW73	DNA helicase	120222.8515625	144860.328125	199437.5	111511.21875	127769.7890625	61610.65234375	84789.1484375	92463.671875	103072.4609375	116597.1171875	109273.8828125	116939.984375	1504320	85904.484375	94261.8359375	108756.890625	127704.1875	81511.8984375
A0A060ZW80	Deoxyguanosinetriphosphate triphosphohydrolase-like protein	89466.015625	95081.78125	60706.734375	28301.1953125	35463.0703125	14850.1787109375	59317.0859375	52789.8828125	52605	55429.17578125	51973.30859375	61217.29296875	Filtered	23973	13985.3564453125	42448.515625	65761.6171875	21084.1953125
A0A060ZW81	30S ribosomal protein S9	7833189	8287944	7095409.5	16422844	18852050	18472104	5924731.5	6600866.5	6002389.5	4748185.5	5277050.5	4938215.5	11163158	11982366	10290346	3565683.75	4675967	3309566.25
A0A060ZW86	Secreted protein	101462.6015625	128207.2109375	157047.953125	127230.515625	253515.953125	219067.34375	124458.6171875	134379.953125	77963.9453125	199330.859375	347929.625	254302.140625	1955568.75	135237.796875	114108.2578125	144867.53125	5386.671875	113234.3125
A0A060ZW87	Anti-sigma-factor antagonist	559774.0625	279000.59375	503645.8125	264656.78125	322747.03125	175347.265625	323406.96875	399956.4375	380211.28125	248269.484375	354837	302831.46875	Filtered	360708.75	231474.140625	567433.6875	457184.8125	945990.4375
A0A060ZW91	Alpha/beta hydrolase fold protein	134640.484375	27129.681640625	36983.703125	10938.7412109375	13113.4072265625	32759.11328125	111613.65625	108513.8125	109488.1484375	84554.3671875	33661.359375	47530.57421875	348094.84375	Filtered	Filtered	76677.234375	63651.55078125	53271.19921875
A0A060ZW95	Translation initiation factor IF-1	928300	1041222.625	902896.5	1186277.75	1346843.75	1654773.75	896389.125	1335639.125	916937.625	431972.9375	446839.1875	346272.25	1738495	2105820.25	3122125.5	163815.53125	81261.578125	136354.828125
A0A060ZWA0	50S ribosomal protein L15	1884308	2135006.5	2318455.75	6270726	7861063	6715792	1806299.5	1285824.25	1728036.125	1205324.5	1713873.75	1578971.5	3771808.25	4334983	3537589.75	687481.5625	666155.75	1242482.625
A0A060ZWA3	30S ribosomal protein S8	1878289.625	2341694.5	2126506.25	3825280.25	5244539.5	4763824	2453566	2374575.75	2597899.75	1183479.5	1685893.375	1321821.625	4859093.5	4434693	2639963	912219.5	1103247.5	1136846.125
A0A060ZWA4	Chaperone protein DnaK	51344.0078125	44674.7890625	49436.62109375	45142.89453125	44895.20703125	66908.0078125	55327.265625	27679.892578125	44324.12890625	3449.62451171875	59626.9609375	46880.0859375	1256834	548768.875	315873.375	12827.6962890625	23716.775390625	236266.90625
A0A060ZWA6	50S ribosomal protein L14	1127835.25	1138301.25	1109169	2312331.75	3062031	2423883.5	877789.5	798756.1875	802408.375	849502.5	1021504.5	988621.0625	4064554.5	3797570.75	1231196.875	864476.4375	671291.5625	1488888.75
A0A060ZWB1	30S ribosomal protein S3	3720680.5	4190531.25	3503727.5	8727084	9525443	8927882	3180454.25	3302084.5	3407065	2707991.25	2543264.25	3018192.25	2345741.25	3122149.25	4031255.5	1698300.25	2293049.25	1591885.25
A0A060ZWB5	50S ribosomal protein L4	3453401.5	3185272.75	2940346.25	8074979	11599165	7773213	3007465.75	2839782.5	2782610.25	2093726.625	3215526.5	2946340.5	25484652	8711651	5462090.5	2550319.5	2130858.75	4763092
A0A060ZWB7	Regulatory protein TetR	20393.810546875	15338.310546875	16771.193359375	4302.11328125	7587.5703125	10632.8955078125	7454.05419921875	8225.5126953125	8442.93359375	16903.8046875	14473.9853515625	13990.4462890625	Filtered	Filtered	Filtered	21255.484375	11999.05859375	8373.080078125
A0A060ZWC0	LmbE family protein	27963.138671875	24654.787109375	93465.8125	Filtered	52076.44140625	Filtered	28608.869140625	18277.94140625	10004.9931640625	103958.6875	329944.03125	8519.4599609375	Filtered	984171.875	Filtered	2053.895263671875	17568.31640625	1208.8055419921875
A0A060ZWC4	30S ribosomal protein S7	3615270.25	3643878.5	3210324.25	6337984	9912974	7291620.5	2560680.75	2908686	2661178	2203217.75	2087838	2466548.25	2173505.5	4800972	4002662.5	1039364.5	1500511.125	787655
A0A060ZWC5	Iron permease FTR1	269762.0625	70523.6953125	Filtered	Filtered	Filtered	Filtered	42173.375	8143.18994140625	47417.62890625	27294.16796875	49350.515625	Filtered	Filtered	Filtered	Filtered	21116.28125	16565.2109375	44520.765625
A0A060ZWC9	50S ribosomal protein L10	1256684.5	1336116.5	1097530.75	2263607.25	2712160.5	2537413	640058.1875	816168.75	696289.75	805596	859350.125	997698.1875	1365884.5	1487922.375	1613485.5	581242.5	619898.4375	505056.34375
A0A060ZWD0	Methionine aminopeptidase	45967.56640625	240380.109375	478226.125	82508.9296875	127334.078125	102937.6171875	148872.53125	58104.234375	22435.482421875	41084.96875	66456.8359375	24932.5078125	566746.3125	59967.2109375	17860.041015625	46657.69140625	113809.6640625	51252.94140625
A0A060ZWD3	Transcription termination/antitermination protein NusG	1228949.25	1161669.75	1313782.875	1239589.5	1201742.625	1376096.125	1145390.25	1254497.375	1117689.625	996183	804563.875	806893.25	698773.1875	1744913.125	1825179.375	1206703.5	1282752.375	1257307.125
A0A060ZWD5	Polymorphic outer membrane protein	26214.82421875	21589.53125	21886.400390625	143568.875	132225.796875	147018.1875	43582.02734375	77624.109375	51787.64453125	71917.1015625	110031.140625	51347.10546875	2375431.75	421141.8125	310725.84375	80221.2421875	61384.8671875	127190.28125
A0A060ZWD7	Enoyl-CoA hydratase 2	740726.875	631753.625	674496.125	1060864.125	1392819	1047982.4375	521677.6875	529189.0625	536684.3125	492342.75	501582.625	468326.8125	130781.3828125	188444.25	262712.375	259264.828125	361398.46875	257731.390625
A0A060ZWD9	Lipoprotein	14851.197265625	8725.08203125	12121.091796875	20014.255859375	8963.2265625	36118.92578125	Filtered	Filtered	Filtered	40076.953125	31214.69921875	51531.5234375	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered
A0A060ZWE0	DUF3574 domain-containing protein	105900.1484375	74409.8828125	78256.984375	746931.5	1183357.625	933547.4375	94730.1015625	106371.859375	164099.484375	31205.2734375	44218.87890625	67255.3203125	7726693	843236	783916.8125	147392.828125	74629.7578125	352163.90625
A0A060ZWE1	Transcriptional regulator, winged helix family	NaN	8128.7822265625	4650.4912109375	1201.7764892578125	2182.259521484375	3921.99169921875	2724.089111328125	5308.33203125	5241.572265625	8065.29248046875	1369.11181640625	9189.552734375	Filtered	Filtered	Filtered	NaN	3813.552001953125	1.3218497037887573
A0A060ZWE8	TetR family transcriptional regulator	19975.70703125	26867.962890625	11986.380859375	29419.5625	22687.1171875	28976.904296875	27688.513671875	37297.9375	34405.82421875	30914.0390625	38087.8203125	38040.4609375	Filtered	6.9001593589782715	1343800.75	3998.000732421875	26214.87109375	Filtered
A0A060ZWF1	Streptogramin A acetyl transferase	224661.4375	91231.1640625	104688.671875	45850.75390625	56280.60546875	49374.18359375	82708.34375	108659.5859375	124104.2109375	115192.4375	87102.6015625	76845.1484375	1318228.75	237703.78125	Filtered	115871.3984375	92556.40625	39851.09765625
A0A060ZWF2	Glutamine synthetase	3231862.75	2768776.5	2105436.5	283130.34375	291576.34375	375689.0625	3901519.75	3908362	5089527.5	1346872	1749178.875	1568341.875	3480044.5	649525.75	451167.9375	4498296.5	5181717.5	4693600.5
A0A060ZWF4	NADH-quinone oxidoreductase subunit I	14075.876953125	24441.97265625	21293.7109375	55378.6640625	31494.14453125	68888.96875	46612.37890625	25331.685546875	34785.15234375	10828.8740234375	17538.416015625	27353.373046875	Filtered	4.3305511474609375	Filtered	33134.1875	12384.177734375	3958.432373046875
A0A060ZWF5	LysR family transcriptional regulator	27450.255859375	11787.01171875	6790.29296875	3630.284423828125	11077.3095703125	12920.080078125	10785.7275390625	11331.556640625	52528.34765625	6821.83544921875	18517.140625	13787.9482421875	Filtered	Filtered	Filtered	1.4085968732833862	5849.3974609375	2.45414137840271
A0A060ZWF7	DUF3074 domain-containing protein	22010.990234375	11812.5673828125	4913.349609375	5316.947265625	12101.283203125	10776.6533203125	11241.34375	24622.86328125	13254.4111328125	12451.595703125	14964.947265625	33322.21875	Filtered	Filtered	Filtered	10450.7421875	17185.806640625	69447.2109375
A0A060ZWG0	Regulatory protein TetR	183580.828125	275103.375	134586.984375	163336.046875	167820.296875	184766.359375	215581.765625	240383.5	259862.390625	330043.625	184367.625	293692.5625	Filtered	Filtered	117441.1953125	286649.46875	252850.46875	257332.34375
A0A060ZWG4	Alcohol dehydrogenase zinc-binding domainprotein	386140.8125	403739.90625	430766.90625	312929.375	276422.78125	231915.59375	364516.6875	474439.375	379147.15625	249172.53125	288262.3125	384727.40625	813231.75	107585.7109375	59787.97265625	482099.65625	272321.8125	449172.03125
A0A060ZWG5	Transcriptional regulator, LacI family	125456.515625	60504.36328125	138592.171875	181311.375	148440.53125	157633.765625	187708.875	231937.640625	229576.5625	171542.796875	122644.9921875	180561.40625	Filtered	395.202392578125	91644.1796875	100220	106147.3984375	60414.671875
A0A060ZWH4	Short-chain dehydrogenase/reductase SDR	182418.484375	213714.359375	154629.171875	76104.171875	98885.3984375	69543.3984375	166658.90625	191809.828125	186301.953125	222310.765625	188974.28125	233976.765625	189603.6875	119861.4609375	113917.3359375	119795.7265625	160984.15625	121720.0703125
A0A060ZWH5	Lipoprotein	1532885.875	956379.1875	1148561.25	1043682.9375	329629.75	990093.5625	321838.78125	201092.96875	273951.125	959581	994829.375	522362.5625	2238145.75	573487.5625	690083.5	16938.626953125	37955.71484375	15595.0107421875
A0A060ZWH7	ABC-type transporter, integral membrane subunit	58754.70703125	120574.5	36950.58984375	111690.21875	8967.6103515625	61538.01953125	149349.625	155964.28125	165576.859375	23195.5625	Filtered	268122.78125	Filtered	Filtered	Filtered	Filtered	Filtered	60168.0078125
A0A060ZWI0	Antibiotic biosynthesis monooxygenase	193326.5625	166230.109375	164153.5	129418.5390625	189165.671875	136082.828125	134761.546875	133765.28125	136450.6875	141419.28125	120782.359375	129891.6015625	64107.140625	43209.05859375	68587.6171875	118679.9609375	99614.59375	74247.9921875
A0A060ZWI1	ABC transporter related protein	85319.7890625	88203.7109375	69427.0625	56576.73046875	31484.197265625	14333.2060546875	60749.15625	69771.5234375	80744.3359375	141848.515625	109585.0703125	101704.34375	455697.5	Filtered	Filtered	81653.8515625	56778.08203125	96807.7734375
A0A060ZWI4	Proton-translocating NADH-quinoneoxidoreductase, chain M	6306.48681640625	36706.23828125	7036.19970703125	Filtered	NaN	Filtered	Filtered	Filtered	Filtered	32042.306640625	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered
A0A060ZWI5	Two component transcriptional regulator, LuxRfamily	124208.953125	106000.03125	93761.265625	118410.171875	123437.484375	137753.890625	96745.21875	96097.3359375	114448.390625	174515.859375	138231.40625	136357.84375	46.1020393371582	136445.125	106926.6640625	83562.265625	99575.4921875	85277.1640625
A0A060ZWI6	D-malate dehydrogenase (decarboxylating)	635434.375	316330.4375	337365.8125	82012.7265625	71641.203125	70730.4921875	1186060.125	870466.9375	983519.8125	380983.71875	266006.75	358819.5625	722079.5	236602.03125	123579.1796875	1020583.375	977108.4375	746288.875
A0A060ZWI9	NADH-quinone oxidoreductase subunit H	34173.640625	42819.7734375	17359.205078125	Filtered	Filtered	Filtered	Filtered	6150.40087890625	Filtered	15723.2470703125	7322.970703125	11392.5634765625	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered
A0A060ZWJ1	5-carboxymethyl-2-hydroxymuconate isomerase	423411.40625	80185.8046875	900366.75	546181.9375	523129.4375	534611.8125	81254.5078125	120223.6875	NaN	54965.125	105452.5	157160.640625	80648.5625	4098.4365234375	51638.890625	1047.1165771484375	97621.3125	346.48760986328125
A0A060ZWJ2	NADH-quinone oxidoreductase subunit D	281978.59375	280871.53125	174782.890625	99285.0546875	102053.265625	140040.921875	135432.296875	135146.578125	254611.390625	173378.78125	209452.546875	232817.796875	1539376.125	266389.15625	260089.53125	256261.484375	246258.15625	338119.21875
A0A060ZWJ4	NADPH:quinone reductase	94876.5703125	71042.234375	63923.20703125	39189.0078125	28665.607421875	34548.38671875	97460.375	77769.8515625	96246.8203125	153137.578125	153887.828125	154206.8125	900427.0625	255274.5625	277174.3125	60527.78515625	67967.90625	61935.8828125
A0A060ZWJ5	CBS domain containing protein	35709.0078125	1659.1988525390625	NaN	69740.71875	46471.6171875	93867.953125	1926.2974853515625	12083.69921875	12689.2705078125	18026.666015625	5894.0126953125	9907.505859375	1436927	30189.451171875	201987.984375	30865.80859375	10677.849609375	344.36785888671875
A0A060ZWJ6	Cupin 2 conserved barrel domain protein	166998.5	124633.875	129646.8828125	191021.9375	187255.5625	192461	121850.3671875	110591.03125	132396.0625	215791.75	215153.546875	154603.921875	373376.59375	356875.40625	390174.125	109468.53125	113895.9375	201376.71875
A0A060ZWJ8	3-oxoacyl-[acyl-carrier-protein] synthase 2	874164.0625	762858.8125	696455.5	670983.1875	850426.0625	688306.3125	856367.25	760650.5625	1199131.25	160016.9375	234703.359375	206302.3125	222798.9375	78907.171875	92629.2890625	545545.9375	593256.6875	601656.375
A0A060ZWJ9	Regulatory protein TetR	57940.6015625	52008.9609375	43119.3359375	37182.01953125	44528.4765625	36131.74609375	67733.8984375	75990.3359375	81603.1796875	81741.0546875	73675.4609375	49972.18359375	86037.390625	186481.65625	29159.330078125	53895.390625	86963.625	110970.5859375
A0A060ZWK0	Cyclic dehypoxanthine futalosine synthase	111110.5078125	141825.359375	251609.75	134982.75	188129.796875	122466.328125	149898.671875	97351.21875	116277.078125	64639.2734375	98232.1484375	81437.734375	47248.296875	209224.109375	148096.109375	124740.1015625	113787.578125	101669
A0A060ZWK2	Regulatory protein TetR	19354.232421875	21630.18359375	17110.181640625	7016.91162109375	12447.998046875	18573.8046875	18463.3828125	11724.2490234375	11368.7490234375	27936.259765625	17880.66796875	36050.125	Filtered	63709.56640625	40821.1953125	1796.739013671875	9864.384765625	8722.9541015625
A0A060ZWK4	NmrA family protein	25845.642578125	17910.341796875	12092.1240234375	3520.853515625	5554.1103515625	10052.8623046875	17559.96875	24850.36328125	20974.984375	28528.599609375	22916.35546875	30108.232421875	Filtered	13372.630859375	Filtered	11422.6630859375	20461.140625	33.3134880065918
A0A060ZWK5	Alkaline phosphatase D-related protein	232880.96875	161755.390625	255947.40625	832797.0625	1554162.125	925667.3125	396408.34375	756194.8125	500308.4375	57774.6328125	96308.390625	106084.9375	33427288	3474766	3224916	621234.3125	489132.375	728455.5625
A0A060ZWL1	Aminodeoxyfutalosine synthase	107581.9375	114314.109375	167386.28125	152988.59375	154934.734375	147418.34375	110425.390625	103098.890625	107820.8125	44846.44921875	66435.2421875	71392.0078125	13546.84375	345063.65625	234638.609375	177307.796875	125737.234375	106717.3515625
A0A060ZWL3	von Willebrand factor type A	88021.109375	107032.7734375	35665.49609375	22922.103515625	76578.8984375	48601.79296875	75858.8671875	90974.625	113148.796875	203840	140048.375	193114.34375	Filtered	Filtered	Filtered	113029.671875	82047.6171875	51445.45703125
A0A060ZWL4	Bifunctional DNA primase/polymerase	57685.37890625	77382.1015625	92208.90625	102182.6484375	104582.40625	104188.65625	87409.8125	80685.4609375	77075.84375	29653.580078125	25438.419921875	32480.322265625	Filtered	44759.38671875	106829.890625	91265.640625	111795.4453125	97829.8359375
A0A060ZWL5	Regulatory protein	32673.142578125	31103.4921875	24339.787109375	130749.03125	207837.546875	125649.5234375	64265.33984375	60153.73828125	90013.5078125	40052.21484375	52091.80078125	47090.23046875	34.78196716308594	52549.76171875	151519.765625	58891.31640625	70863	55410.3125
A0A060ZWL8	GPP34 family phosphoprotein	NaN	67975.8046875	Filtered	20511.318359375	44386.33203125	21972.1796875	Filtered	NaN	Filtered	693698.8125	287830.90625	489058	371.1026306152344	45.831321716308594	84.11760711669922	Filtered	Filtered	Filtered
A0A060ZWM0	Glutamate-1-semialdehyde 2,1-aminomutase	181008.703125	234604.5625	241840.0625	253034.40625	245080.4375	231203.4375	265006.125	239936.765625	261280.125	240333.78125	225559.15625	238064.546875	272060.0625	389894.875	290386.78125	305170.5625	317555.65625	191931.796875
A0A060ZWM2	Acyl transferase	97619.3359375	101903.9140625	178786.546875	176733.734375	130973.2109375	152890.078125	263002.4375	263006.28125	344156.59375	27496.5546875	50064.71875	38340.86328125	Filtered	26571.888671875	78555.765625	255140.59375	239000.3125	217806.59375
A0A060ZWM3	Neuramidase	160013.75	121216.1953125	74554.03125	72786.4453125	124971.6640625	109639.125	191708.515625	219147.421875	209503.859375	454505.3125	330503.8125	302600.21875	6522671.5	180270.875	290437.90625	83532.4296875	145627.125	13960.4111328125
A0A060ZWM5	Pyruvate dehydrogenase E1 component	57939.46484375	30047.91796875	80396.890625	63367.75390625	55122.70703125	79591.671875	31341.90625	21885.046875	36267.1875	231214.5	190646.765625	187237.453125	179758.15625	89371.53125	Filtered	52693.35546875	56700.0625	90100.4296875
A0A060ZWM7	Tetratricopeptide TPR_2 repeat-containingprotein	157093.734375	99277	226904.59375	69924.2421875	74395.0390625	60315.875	107751.6875	116304.3984375	149003.3125	200389.09375	225870.71875	245629.609375	Filtered	1389.596435546875	73094.7734375	163285.796875	111203.59375	298711.46875
A0A060ZWN1	Amidohydrolase 3	18075.140625	12552.7177734375	Filtered	NaN	NaN	9269.2177734375	NaN	6722.1953125	8206.333984375	61809.59375	21054.0234375	37068.5625	Filtered	Filtered	Filtered	7032.4443359375	7.247160911560059	Filtered
A0A060ZWN2	3-methyl-2-oxobutanoate hydroxymethyltransferase	80185.7890625	106944.25	171613.75	103149.359375	90294.03125	85111.0859375	192261.34375	83628.484375	223792.53125	207402.90625	336392.5	109077.7734375	1153867.125	299938.75	334916.6875	110418.328125	97126.59375	81610.375
A0A060ZWN3	Secreted protein	7165345.5	8842677	8954514	1677944.75	1622268.125	1603673.5	7409090.5	11372780	8620536	332495.6875	545898.625	593157.0625	6130203.5	5375266.5	8225144	5377915	4095774	9022780
A0A060ZWN4	Integral membrane protein	10657.2041015625	11300.8525390625	29981.248046875	Filtered	Filtered	Filtered	73225.2890625	91300.6796875	205373.296875	299918.8125	Filtered	56485.30078125	1563753.375	Filtered	Filtered	Filtered	70326.609375	Filtered
A0A060ZWN5	Amidohydrolase 2	22541.4609375	5497.970703125	20066.1328125	5520.9287109375	126936.4921875	17039.162109375	52048.515625	23604.150390625	118827.9609375	98409.4765625	11792.1650390625	57446.10546875	Filtered	Filtered	Filtered	27840.8046875	31679.212890625	82883.8359375
A0A060ZWN6	Glutamine-dependent NAD(+) synthetase	241458.8125	219093.390625	260938.5	133964	113400.5	112662.3125	154684.703125	135968.359375	162946.078125	113746.7109375	114806.484375	140869.875	160518.09375	85579.7734375	44626.98828125	171527.1875	150674.6875	183098.734375
A0A060ZWP0	Quinolinate synthase	77232.3828125	74045.0078125	117370.109375	93875.8046875	98665.390625	107435.2578125	48058.96875	33352.59375	60228.38671875	80102.546875	42959.26953125	159052.140625	Filtered	161654.828125	Filtered	86185.390625	84061.125	97135.265625
